Customer_id,recency,history_segment,history,mens,womens,zip_code,newbie,channel,type,conversion,spend
39055,7,2) $100 - $200,114.37,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
39056,1,3) $200 - $350,258.88,1,0,Suburban,0,Multichannel,Mens and Womens merchandise,0,0
39057,3,1) $0 - $100,76.93,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
39058,9,2) $100 - $200,112.19,0,1,Urban,1,Web,No merchandise,0,0
39059,6,1) $0 - $100,44.19,0,1,Urban,0,Phone,Mens and Womens merchandise,0,0
39060,2,4) $350 - $500,452.26,0,1,Suburban,1,Phone,No merchandise,0,0
39061,3,4) $350 - $500,467.05,0,1,Rural,1,Web,No merchandise,1,0
39062,8,3) $200 - $350,221.63,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
39063,4,2) $100 - $200,142.67,0,1,Suburban,0,Phone,No merchandise,0,0
39064,2,3) $200 - $350,205.54,0,1,Urban,0,Web,No merchandise,1,0
39065,5,1) $0 - $100,29.99,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
39066,7,1) $0 - $100,29.99,0,1,Rural,1,Web,Mens and Womens merchandise,0,0
39067,10,1) $0 - $100,32.62,0,1,Urban,1,Web,Mens and Womens merchandise,1,0
39068,10,1) $0 - $100,63.94,1,0,Urban,1,Web,No merchandise,0,0
39069,1,1) $0 - $100,97.36,1,0,Urban,1,Phone,No merchandise,0,0
39070,8,1) $0 - $100,44.95,0,1,Suburban,1,Phone,No merchandise,0,0
39071,6,2) $100 - $200,123.71,0,1,Suburban,0,Web,No merchandise,0,0
39072,9,2) $100 - $200,133.07,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
39073,3,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
39074,11,1) $0 - $100,29.99,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
39075,6,1) $0 - $100,29.99,1,0,Rural,0,Phone,Mens and Womens merchandise,0,0
39076,6,1) $0 - $100,61.35,1,0,Suburban,1,Web,No merchandise,0,0
39077,3,1) $0 - $100,29.99,1,0,Rural,1,Phone,Mens and Womens merchandise,0,0
39078,12,1) $0 - $100,29.99,0,1,Suburban,0,Web,No merchandise,0,0
39079,4,5) $500 - $750,539.84,1,0,Suburban,1,Phone,No merchandise,0,0
39080,2,1) $0 - $100,29.99,1,0,Suburban,0,Web,No merchandise,1,0
39081,6,1) $0 - $100,89.43,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
39082,9,1) $0 - $100,29.99,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
39083,2,2) $100 - $200,158.04,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
39084,10,4) $350 - $500,480.5,0,1,Urban,0,Phone,No merchandise,0,0
39085,1,3) $200 - $350,205.61,1,1,Urban,1,Phone,No merchandise,0,0
39086,12,1) $0 - $100,29.99,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
39087,11,1) $0 - $100,77.52,0,1,Suburban,1,Web,No merchandise,0,0
39088,4,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
39089,11,3) $200 - $350,286.83,1,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
39090,7,1) $0 - $100,38.33,1,0,Suburban,0,Web,No merchandise,0,0
39091,11,1) $0 - $100,81.89,1,0,Suburban,1,Web,Mens and Womens merchandise,0,0
39092,4,4) $350 - $500,432.66,1,1,Suburban,0,Phone,No merchandise,0,0
39093,1,1) $0 - $100,72.44,1,0,Rural,1,Phone,Mens and Womens merchandise,0,0
39094,3,2) $100 - $200,185.95,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
39095,8,3) $200 - $350,297.22,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
39096,2,1) $0 - $100,97.35,0,1,Urban,0,Web,No merchandise,0,0
39097,9,1) $0 - $100,29.99,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
39098,2,1) $0 - $100,78.76,0,1,Rural,1,Web,No merchandise,0,0
39099,7,3) $200 - $350,259.23,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
39100,8,5) $500 - $750,645.9,1,0,Urban,1,Multichannel,No merchandise,0,0
39101,2,2) $100 - $200,128.35,0,1,Urban,0,Phone,No merchandise,1,78.87
39102,1,2) $100 - $200,143.37,1,0,Urban,1,Web,No merchandise,0,0
39103,8,1) $0 - $100,32.87,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
39104,2,3) $200 - $350,342.82,0,1,Urban,0,Web,Mens and Womens merchandise,1,0
39105,10,3) $200 - $350,229.69,1,0,Urban,0,Multichannel,No merchandise,1,0
39106,5,4) $350 - $500,361.46,1,1,Urban,1,Web,Mens and Womens merchandise,0,0
39107,4,2) $100 - $200,188.19,1,0,Suburban,1,Web,No merchandise,0,0
39108,2,3) $200 - $350,250.51,1,0,Rural,0,Phone,No merchandise,0,0
39109,5,1) $0 - $100,94.27,1,0,Rural,1,Phone,Mens and Womens merchandise,0,0
39110,3,1) $0 - $100,29.99,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
39111,2,2) $100 - $200,173.79,1,0,Suburban,1,Web,No merchandise,0,0
39112,3,1) $0 - $100,75.43,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
39113,2,5) $500 - $750,593.01,0,1,Urban,1,Multichannel,Mens and Womens merchandise,0,0
39114,1,3) $200 - $350,244.58,1,0,Urban,1,Phone,No merchandise,1,15
39115,7,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
39116,10,1) $0 - $100,29.99,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
39117,11,1) $0 - $100,94.09,1,0,Urban,0,Web,No merchandise,1,0
39118,1,3) $200 - $350,252.95,0,1,Rural,1,Phone,No merchandise,1,0
39119,6,3) $200 - $350,311.01,1,1,Urban,0,Phone,No merchandise,1,0
39120,7,"6) $750 - $1,000",769.43,0,1,Suburban,1,Web,No merchandise,0,0
39121,3,5) $500 - $750,696.79,1,0,Suburban,1,Phone,No merchandise,0,0
39122,4,2) $100 - $200,136.11,0,1,Urban,0,Phone,Mens and Womens merchandise,0,0
39123,7,1) $0 - $100,30.52,1,0,Rural,0,Phone,No merchandise,0,0
39124,3,1) $0 - $100,69.68,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
39125,3,1) $0 - $100,88.99,0,1,Suburban,1,Web,Mens and Womens merchandise,0,0
39126,11,1) $0 - $100,86.8,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
39127,1,4) $350 - $500,367.69,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
39128,8,3) $200 - $350,235.28,1,1,Suburban,0,Web,Mens and Womens merchandise,0,0
39129,1,3) $200 - $350,201.16,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
39130,6,4) $350 - $500,448.37,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
39131,9,4) $350 - $500,356.94,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
39132,12,1) $0 - $100,29.99,0,1,Suburban,1,Phone,No merchandise,0,0
39133,3,4) $350 - $500,414.67,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
39134,3,4) $350 - $500,409.19,1,0,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
39135,9,3) $200 - $350,234.34,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
39136,12,2) $100 - $200,146.04,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
39137,1,"6) $750 - $1,000",837.03,1,1,Suburban,1,Web,No merchandise,0,0
39138,3,2) $100 - $200,147.91,1,0,Urban,1,Phone,No merchandise,0,0
39139,4,3) $200 - $350,228.23,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
39140,4,4) $350 - $500,448.49,0,1,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
39141,9,1) $0 - $100,29.99,0,1,Suburban,0,Web,No merchandise,0,0
39142,1,4) $350 - $500,358.16,0,1,Urban,0,Web,Mens and Womens merchandise,1,0
39143,5,1) $0 - $100,30.18,0,1,Rural,0,Web,No merchandise,0,0
39144,6,4) $350 - $500,446.11,0,1,Suburban,0,Phone,Mens and Womens merchandise,1,0
39145,10,3) $200 - $350,253.32,1,1,Urban,1,Web,Mens and Womens merchandise,1,0
39146,9,2) $100 - $200,183.47,0,1,Urban,0,Web,No merchandise,0,0
39147,7,1) $0 - $100,99.92,1,0,Urban,0,Web,No merchandise,1,0
39148,1,1) $0 - $100,29.99,0,1,Suburban,1,Phone,No merchandise,1,0
39149,3,1) $0 - $100,34.42,0,1,Urban,0,Phone,No merchandise,0,0
39150,4,2) $100 - $200,114.32,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
39151,5,2) $100 - $200,180.36,0,1,Urban,1,Phone,No merchandise,0,0
39152,4,1) $0 - $100,73.55,0,1,Suburban,1,Web,Mens and Womens merchandise,1,225.96
39153,3,3) $200 - $350,206.72,0,1,Suburban,0,Multichannel,No merchandise,1,0
39154,1,5) $500 - $750,680.14,1,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
39155,11,3) $200 - $350,205.97,0,1,Urban,1,Phone,No merchandise,0,0
39156,2,3) $200 - $350,265.35,1,0,Rural,0,Web,Mens and Womens merchandise,1,0
39157,1,5) $500 - $750,688.85,1,1,Suburban,1,Multichannel,Mens and Womens merchandise,1,0
39158,6,1) $0 - $100,29.99,1,0,Suburban,1,Web,No merchandise,0,0
39159,6,1) $0 - $100,90.73,1,0,Urban,0,Web,No merchandise,0,0
39160,7,4) $350 - $500,471.53,0,1,Suburban,1,Web,No merchandise,0,0
39161,4,2) $100 - $200,114.99,0,1,Suburban,0,Web,Mens and Womens merchandise,0,0
39162,11,1) $0 - $100,97.25,1,0,Urban,1,Phone,No merchandise,0,0
39163,9,1) $0 - $100,63.85,1,0,Suburban,1,Phone,No merchandise,0,0
39164,2,2) $100 - $200,198.12,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
39165,3,1) $0 - $100,29.99,1,0,Urban,0,Web,No merchandise,0,0
39166,9,5) $500 - $750,511.6,0,1,Urban,1,Multichannel,No merchandise,0,0
39167,4,5) $500 - $750,674.08,1,0,Urban,1,Multichannel,No merchandise,0,0
39168,1,2) $100 - $200,170.76,1,0,Urban,0,Phone,No merchandise,0,0
39169,12,3) $200 - $350,290.26,0,1,Suburban,0,Multichannel,Mens and Womens merchandise,0,0
39170,1,3) $200 - $350,237.44,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
39171,6,1) $0 - $100,50.04,1,0,Suburban,1,Web,No merchandise,0,0
39172,12,1) $0 - $100,70.96,0,1,Suburban,0,Phone,No merchandise,0,0
39173,9,5) $500 - $750,618.26,1,1,Suburban,1,Phone,Mens and Womens merchandise,1,0
39174,4,2) $100 - $200,102.21,1,0,Urban,1,Phone,No merchandise,1,0
39175,10,3) $200 - $350,229.76,1,0,Urban,1,Phone,No merchandise,0,0
39176,9,1) $0 - $100,29.99,1,0,Urban,1,Web,No merchandise,0,0
39177,6,1) $0 - $100,29.99,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
39178,3,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
39179,6,1) $0 - $100,76.88,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
39180,1,3) $200 - $350,217.47,0,1,Rural,0,Multichannel,Mens and Womens merchandise,0,0
39181,3,4) $350 - $500,404.1,1,0,Rural,1,Web,No merchandise,0,0
39182,1,2) $100 - $200,134.28,1,0,Urban,0,Web,No merchandise,1,0
39183,11,2) $100 - $200,138.99,0,1,Urban,1,Phone,No merchandise,0,0
39184,10,1) $0 - $100,29.99,0,1,Suburban,0,Phone,No merchandise,0,0
39185,2,5) $500 - $750,545.81,1,1,Rural,1,Web,No merchandise,1,0
39186,11,4) $350 - $500,441.01,1,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
39187,3,4) $350 - $500,446.05,1,0,Suburban,0,Phone,No merchandise,0,0
39188,3,2) $100 - $200,190.62,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
39189,4,3) $200 - $350,220.7,1,1,Suburban,0,Web,No merchandise,0,0
39190,3,2) $100 - $200,156.33,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
39191,6,4) $350 - $500,483.86,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
39192,12,1) $0 - $100,59.57,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
39193,7,2) $100 - $200,100.13,0,1,Rural,0,Phone,No merchandise,1,0
39194,10,5) $500 - $750,644.93,1,1,Urban,1,Multichannel,Mens and Womens merchandise,0,0
39195,1,5) $500 - $750,619.25,1,0,Urban,1,Web,No merchandise,1,0
39196,12,4) $350 - $500,446.56,0,1,Suburban,0,Multichannel,Mens and Womens merchandise,1,0
39197,12,3) $200 - $350,285.72,0,1,Rural,1,Web,Mens and Womens merchandise,0,0
39198,3,4) $350 - $500,439.42,0,1,Suburban,0,Phone,No merchandise,0,0
39199,9,3) $200 - $350,208.81,0,1,Suburban,1,Web,No merchandise,0,0
39200,3,3) $200 - $350,204.73,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
39201,11,1) $0 - $100,82.2,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
39202,3,3) $200 - $350,301.11,0,1,Urban,0,Web,No merchandise,0,0
39203,1,"7) $1,000 +",1404.7,1,0,Suburban,1,Web,Mens and Womens merchandise,1,0
39204,5,"6) $750 - $1,000",799.62,1,1,Urban,1,Multichannel,No merchandise,0,0
39205,9,3) $200 - $350,272.99,1,1,Urban,1,Phone,Mens and Womens merchandise,0,0
39206,10,2) $100 - $200,146.49,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
39207,9,2) $100 - $200,164.69,0,1,Suburban,0,Phone,No merchandise,0,0
39208,3,1) $0 - $100,42.5,1,0,Rural,0,Web,Mens and Womens merchandise,0,0
39209,1,1) $0 - $100,29.99,0,1,Suburban,1,Web,No merchandise,0,0
39210,9,1) $0 - $100,94.14,1,0,Rural,1,Web,No merchandise,0,0
39211,2,2) $100 - $200,159.97,0,1,Urban,1,Phone,Mens and Womens merchandise,0,0
39212,1,4) $350 - $500,470.79,1,0,Suburban,0,Multichannel,Mens and Womens merchandise,1,0
39213,11,1) $0 - $100,29.99,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
39214,2,2) $100 - $200,169.12,0,1,Urban,1,Phone,No merchandise,0,0
39215,1,1) $0 - $100,94.84,0,1,Urban,0,Web,Mens and Womens merchandise,0,0
39216,1,3) $200 - $350,303.69,0,1,Suburban,0,Web,Mens and Womens merchandise,0,0
39217,4,4) $350 - $500,390.55,1,0,Urban,1,Web,No merchandise,0,0
39218,8,1) $0 - $100,29.99,0,1,Urban,0,Web,No merchandise,0,0
39219,2,3) $200 - $350,329.8,1,0,Rural,0,Phone,Mens and Womens merchandise,0,0
39220,2,3) $200 - $350,345.13,0,1,Suburban,0,Phone,No merchandise,1,0
39221,12,3) $200 - $350,229.41,1,0,Urban,1,Web,Mens and Womens merchandise,1,0
39222,8,1) $0 - $100,62.49,0,1,Rural,1,Web,No merchandise,0,0
39223,9,1) $0 - $100,35.02,1,0,Suburban,0,Web,No merchandise,0,0
39224,3,1) $0 - $100,47.88,1,0,Suburban,1,Web,Mens and Womens merchandise,0,0
39225,9,1) $0 - $100,60.4,0,1,Urban,0,Phone,Mens and Womens merchandise,0,0
39226,10,3) $200 - $350,219.53,0,1,Urban,0,Multichannel,No merchandise,0,0
39227,11,3) $200 - $350,264.57,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
39228,1,3) $200 - $350,209.47,0,1,Urban,0,Phone,Mens and Womens merchandise,0,0
39229,2,1) $0 - $100,29.99,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
39230,3,2) $100 - $200,119.58,0,1,Rural,1,Web,Mens and Womens merchandise,0,0
39231,9,1) $0 - $100,93.13,1,0,Urban,0,Phone,No merchandise,0,0
39232,10,1) $0 - $100,89.54,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
39233,6,2) $100 - $200,129.58,0,1,Urban,0,Web,No merchandise,0,0
39234,3,"7) $1,000 +",1102.34,1,1,Suburban,1,Phone,No merchandise,0,0
39235,10,2) $100 - $200,100.47,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
39236,1,1) $0 - $100,68.9,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
39237,1,1) $0 - $100,69.62,0,1,Suburban,1,Phone,No merchandise,0,0
39238,3,1) $0 - $100,29.99,0,1,Suburban,1,Web,No merchandise,1,0
39239,1,3) $200 - $350,229.97,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
39240,1,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
39241,8,2) $100 - $200,182.52,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
39242,11,"7) $1,000 +",1174.73,1,1,Suburban,1,Multichannel,Mens and Womens merchandise,1,0
39243,4,3) $200 - $350,239.93,1,0,Rural,0,Web,No merchandise,0,0
39244,1,5) $500 - $750,582.11,0,1,Urban,1,Web,No merchandise,0,0
39245,8,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens and Womens merchandise,0,0
39246,7,1) $0 - $100,53.89,0,1,Urban,1,Phone,No merchandise,0,0
39247,8,2) $100 - $200,138.18,1,0,Urban,1,Phone,No merchandise,1,15
39248,2,2) $100 - $200,178.17,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
39249,10,3) $200 - $350,238.97,0,1,Urban,0,Multichannel,No merchandise,0,0
39250,11,1) $0 - $100,47.83,1,0,Suburban,0,Web,No merchandise,0,0
39251,12,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
39252,9,1) $0 - $100,79.33,0,1,Suburban,1,Web,Mens and Womens merchandise,0,0
39253,1,1) $0 - $100,66.3,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
39254,5,4) $350 - $500,444.18,1,0,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
39255,11,1) $0 - $100,29.99,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
39256,1,2) $100 - $200,156.04,1,0,Urban,0,Web,Mens and Womens merchandise,1,0
39257,10,1) $0 - $100,51.72,0,1,Suburban,0,Web,No merchandise,0,0
39258,4,"6) $750 - $1,000",900.85,1,1,Urban,1,Multichannel,Mens and Womens merchandise,0,0
39259,9,3) $200 - $350,231.2,1,1,Urban,1,Phone,Mens and Womens merchandise,0,0
39260,10,1) $0 - $100,29.99,0,1,Suburban,0,Web,Mens and Womens merchandise,0,0
39261,5,1) $0 - $100,33.55,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
39262,3,2) $100 - $200,135.49,1,0,Urban,1,Phone,Mens and Womens merchandise,1,0
39263,9,3) $200 - $350,264.76,1,0,Urban,0,Phone,No merchandise,0,0
39264,1,2) $100 - $200,165.03,1,0,Suburban,0,Web,No merchandise,0,0
39265,8,2) $100 - $200,150.11,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
39266,9,1) $0 - $100,47.16,1,0,Suburban,1,Web,Mens and Womens merchandise,0,0
39267,4,"6) $750 - $1,000",773.32,1,1,Urban,1,Web,Mens and Womens merchandise,0,0
39268,2,3) $200 - $350,313.44,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
39269,9,2) $100 - $200,120.72,1,0,Rural,1,Web,Mens and Womens merchandise,0,0
39270,10,1) $0 - $100,61.55,0,1,Rural,1,Web,Mens and Womens merchandise,0,0
39271,1,"7) $1,000 +",1604.43,0,1,Rural,1,Phone,Mens and Womens merchandise,0,0
39272,3,5) $500 - $750,572.63,1,0,Urban,1,Web,No merchandise,0,0
39273,10,2) $100 - $200,105.31,0,1,Urban,0,Phone,No merchandise,0,0
39274,3,4) $350 - $500,498.59,0,1,Urban,0,Multichannel,No merchandise,0,0
39275,6,3) $200 - $350,272.95,1,0,Urban,0,Multichannel,Mens and Womens merchandise,0,0
39276,5,1) $0 - $100,90.21,1,0,Rural,0,Phone,No merchandise,0,0
39277,3,1) $0 - $100,39.21,0,1,Urban,0,Web,Mens and Womens merchandise,0,0
39278,1,2) $100 - $200,108.31,1,0,Urban,0,Web,No merchandise,0,0
39279,2,2) $100 - $200,167.15,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
39280,9,2) $100 - $200,199,1,0,Suburban,1,Web,No merchandise,0,0
39281,8,1) $0 - $100,84.28,0,1,Suburban,0,Web,No merchandise,0,0
39282,10,1) $0 - $100,94.71,0,1,Urban,0,Phone,No merchandise,0,0
39283,2,5) $500 - $750,590.19,0,1,Urban,1,Multichannel,Mens and Womens merchandise,0,0
39284,6,5) $500 - $750,615.25,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
39285,10,3) $200 - $350,347.02,0,1,Urban,0,Web,No merchandise,1,0
39286,7,2) $100 - $200,105.4,0,1,Suburban,0,Web,No merchandise,0,0
39287,2,2) $100 - $200,152.99,0,1,Urban,0,Web,Mens and Womens merchandise,1,0
39288,2,1) $0 - $100,29.99,0,1,Suburban,0,Phone,No merchandise,0,0
39289,2,3) $200 - $350,204.97,1,1,Rural,0,Web,No merchandise,0,0
39290,5,1) $0 - $100,65.72,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
39291,11,3) $200 - $350,206.29,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
39292,6,1) $0 - $100,66.93,0,1,Urban,0,Web,No merchandise,0,0
39293,7,1) $0 - $100,76.6,0,1,Urban,0,Phone,No merchandise,0,0
39294,9,3) $200 - $350,285.02,0,1,Urban,1,Phone,Mens and Womens merchandise,0,0
39295,2,"7) $1,000 +",1347.15,1,0,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
39296,1,5) $500 - $750,710.36,0,1,Urban,1,Multichannel,Mens and Womens merchandise,0,0
39297,1,2) $100 - $200,106.82,1,0,Suburban,1,Phone,No merchandise,0,0
39298,11,2) $100 - $200,147.3,0,1,Urban,1,Phone,Mens and Womens merchandise,1,0
39299,6,1) $0 - $100,29.99,1,0,Rural,1,Phone,Mens and Womens merchandise,0,0
39300,8,3) $200 - $350,258.96,0,1,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
39301,2,3) $200 - $350,232.42,0,1,Suburban,1,Web,Mens and Womens merchandise,0,0
39302,4,2) $100 - $200,190.76,1,0,Suburban,1,Phone,No merchandise,0,0
39303,2,3) $200 - $350,220.43,1,0,Urban,0,Phone,Mens and Womens merchandise,1,0
39304,9,2) $100 - $200,101.67,1,0,Suburban,0,Phone,No merchandise,1,19
39305,10,2) $100 - $200,197.71,1,0,Rural,0,Web,Mens and Womens merchandise,1,0
39306,8,2) $100 - $200,176.03,0,1,Suburban,1,Web,No merchandise,0,0
39307,10,1) $0 - $100,93.25,1,0,Suburban,1,Web,No merchandise,1,0
39308,3,2) $100 - $200,184.03,1,0,Urban,0,Web,No merchandise,0,0
39309,2,1) $0 - $100,29.99,1,0,Urban,0,Web,No merchandise,0,0
39310,2,1) $0 - $100,29.99,0,1,Urban,1,Phone,No merchandise,0,0
39311,2,2) $100 - $200,169.25,0,1,Suburban,0,Phone,Mens and Womens merchandise,1,0
39312,7,1) $0 - $100,75.12,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
39313,12,2) $100 - $200,119.23,0,1,Rural,0,Web,Mens and Womens merchandise,0,0
39314,2,5) $500 - $750,564.88,1,0,Rural,1,Multichannel,Mens and Womens merchandise,0,0
39315,8,1) $0 - $100,55.16,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
39316,10,2) $100 - $200,155.5,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
39317,4,4) $350 - $500,471.77,0,1,Urban,0,Multichannel,No merchandise,1,15
39318,10,1) $0 - $100,72.19,0,1,Suburban,0,Phone,No merchandise,1,0
39319,4,1) $0 - $100,40.74,0,1,Suburban,0,Phone,No merchandise,0,0
39320,1,5) $500 - $750,662.19,1,1,Urban,1,Phone,No merchandise,0,0
39321,2,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
39322,2,3) $200 - $350,209.96,0,1,Urban,1,Multichannel,Mens and Womens merchandise,0,0
39323,12,3) $200 - $350,250.55,0,1,Suburban,1,Web,Mens and Womens merchandise,0,0
39324,12,1) $0 - $100,29.99,1,0,Rural,1,Phone,Mens and Womens merchandise,0,0
39325,10,4) $350 - $500,403.42,0,1,Rural,0,Web,Mens and Womens merchandise,0,0
39326,12,2) $100 - $200,126.46,0,1,Suburban,0,Phone,Mens and Womens merchandise,1,0
39327,1,4) $350 - $500,383.7,0,1,Suburban,0,Web,No merchandise,0,0
39328,2,2) $100 - $200,115.92,1,0,Urban,0,Web,No merchandise,0,0
39329,5,2) $100 - $200,198.58,0,1,Suburban,0,Phone,No merchandise,0,0
39330,4,3) $200 - $350,277.21,0,1,Urban,1,Phone,No merchandise,0,0
39331,11,1) $0 - $100,54.75,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
39332,10,1) $0 - $100,87.52,1,0,Urban,1,Web,No merchandise,0,0
39333,5,3) $200 - $350,273.03,1,1,Urban,1,Phone,Mens and Womens merchandise,1,0
39334,3,3) $200 - $350,293.51,1,1,Urban,1,Web,Mens and Womens merchandise,0,0
39335,4,1) $0 - $100,61.38,1,0,Urban,0,Phone,Mens and Womens merchandise,1,0
39336,6,"6) $750 - $1,000",901.09,1,1,Urban,1,Multichannel,Mens and Womens merchandise,0,0
39337,7,3) $200 - $350,327.06,0,1,Urban,1,Multichannel,No merchandise,0,0
39338,7,3) $200 - $350,319.25,0,1,Urban,0,Phone,No merchandise,0,0
39339,6,1) $0 - $100,35.14,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
39340,1,1) $0 - $100,29.99,0,1,Suburban,1,Phone,No merchandise,1,0
39341,10,3) $200 - $350,271.66,1,0,Rural,1,Web,No merchandise,0,0
39342,5,3) $200 - $350,237.49,1,1,Urban,0,Web,Mens and Womens merchandise,0,0
39343,1,2) $100 - $200,154.95,1,0,Suburban,0,Phone,Mens and Womens merchandise,1,0
39344,5,2) $100 - $200,188.07,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
39345,12,3) $200 - $350,218.23,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
39346,7,1) $0 - $100,29.99,1,0,Suburban,1,Web,Mens and Womens merchandise,0,0
39347,6,1) $0 - $100,29.99,1,0,Urban,0,Web,No merchandise,0,0
39348,5,1) $0 - $100,56.3,1,0,Urban,0,Web,No merchandise,0,0
39349,3,2) $100 - $200,101.68,1,0,Suburban,0,Web,No merchandise,0,0
39350,10,2) $100 - $200,186.44,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
39351,12,1) $0 - $100,91.19,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
39352,1,5) $500 - $750,618.35,1,0,Rural,1,Multichannel,No merchandise,0,0
39353,10,1) $0 - $100,29.99,1,0,Suburban,0,Web,No merchandise,0,0
39354,11,1) $0 - $100,29.99,1,0,Suburban,0,Phone,No merchandise,0,0
39355,2,1) $0 - $100,42.83,1,0,Urban,1,Phone,No merchandise,0,0
39356,1,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens and Womens merchandise,1,0
39357,4,1) $0 - $100,93.44,0,1,Suburban,1,Web,No merchandise,0,0
39358,4,2) $100 - $200,178.23,0,1,Suburban,1,Phone,No merchandise,1,0
39359,5,3) $200 - $350,254.58,0,1,Urban,1,Web,No merchandise,0,0
39360,3,3) $200 - $350,315.79,1,0,Rural,1,Phone,Mens and Womens merchandise,1,0
